ISO,internet,year,elec,capital,hc,water,contract,rail,ed,land,truck
ZMB,-0.01144469,2020,0.065529446,-9.71E-09,0.000562801,-0.054930682,0.009047773,0.034454968,-0.04724562,0.001428437,0.057547169
YEM,-0.011480264,2020,0.009274439,5.688334961000268e-10,8.925463145051604e-05,-0.025738127,0.01324382,0.007125575,-0.074941183,-0.000951565,0.02056062
BOL,-0.011664892,2020,0.044450212,-2.09E-09,0.000323586,-0.04136765,0.011244339,0.011312492,-0.046209917,0.001822419,0.036308823
MMR,-0.012163681,2020,0.013903481,-1.42E-09,0.000332209,-0.051514971,0.035038335,0.015751034,-0.071052692,-0.000459911,0.032311322
GTM,-0.012457395,2020,0.021807629,-2.82E-09,0.000282175,-0.045010982,0.031986531,0.023309714,-0.054363241,-0.002536784,0.043692481
KOR,-0.012539615,2020,0.021671013,2.5697376131441503e-08,0.001085317,-0.084991155,0.047507564,0.016182509,0.003736261,-0.002523365,0.026256347
IRN,-0.012648012,2020,0.043496675,1.1713884305894804e-08,0.000749118,-0.020056742,0.010669026,0.033233599,-0.033267831,0.00068326,0.034826296
PNG,-0.012767861,2020,0.027124516,-8.88E-10,0.000202385,-0.040953299,0.00844522,0.006786636,-0.044303754,-0.000817859,0.030827739
CMR,-0.012874682,2020,0.008623139,-7.17E-09,-8.97E-05,-0.020198754,0.015251283,0.008057204,-0.028600023,-0.000330623,0.017047741
KHM,-0.0133847,2020,0.012893428,-7.55E-09,8.403399238105869e-05,-0.089904796,0.055917541,0.009337993,-0.084193724,-0.002288106,0.044114503
DOM,-0.013544244,2020,0.026214719,6.019406733017514e-09,0.000471691,-0.0780259,0.029846816,0.019602329,-0.034621533,-0.001382819,0.039902184
MUS,-0.013620956,2020,0.016137961,8.988695208420827e-10,0.000392328,-0.082648491,0.0401923,0.013337513,-0.040587626,-0.001774506,0.047140597
LKA,-0.013672264,2020,0.011891854,-6.04E-09,0.000281251,-0.076575728,0.047816178,0.008306495,-0.05112336,-0.002865688,0.039928574
CHE,-0.014929112,2020,0.017643207,2.2539582675220663e-08,0.000767529,-0.086213119,0.036673854,0.01239983,-0.021332258,-0.001877629,0.036268828
UGA,-0.01495553,2020,0.043876013,-6.76E-09,-0.000186007,-0.059699417,0.016447079,0.02454871,-0.053566398,-0.001429425,0.072337732
COD,-0.014974433,2020,0.09116144,5.7945659261172035e-09,0.000730598,-0.062100048,0.00889781,0.023579451,-0.05094922,0.000786245,0.043602762
UZB,-0.015364886,2020,0.055529644,-3.97E-09,-4.19E-05,-0.054498945,0.016390923,0.021829426,-0.043695504,-0.000521799,0.062653462
VNM,-0.015385794,2020,0.008248406,1.2988361535079444e-08,0.000807115,-0.095929091,0.06341909,0.008265052,-0.011399083,-0.002445229,0.024524765
MLI,-0.015582241,2020,0.059024846,-1.26E-08,-0.000671808,-0.079752838,0.015506537,0.020114102,-0.048296573,-0.001520914,0.08454904
MYS,-0.015808962,2020,0.01331908,1.7949451473628106e-08,0.000858613,-0.081791024,0.03610881,0.009640184,0.013703997,-0.003544597,0.01642353
GEO,-0.016009841,2020,0.048375044,6.588615284044473e-09,0.000761842,-0.070713376,0.035649202,0.023707816,-0.031202768,0.000425023,0.041770663
SEN,-0.016208473,2020,0.048113985,-1.08E-09,4.703014315846229e-05,-0.051685081,0.018553279,0.022950568,-0.047301217,-0.001102395,0.042407223
BWA,-0.016209817,2020,0.024888725,-3.90E-09,0.000193752,-0.10001261,0.039050235,0.006482536,0.048621721,-0.000833718,0.053674226
PRY,-0.016275056,2020,0.013148021,-8.25E-09,0.000413635,-0.019127754,0.018465375,0.022345048,-0.056617443,0.007768134,0.066334614
MNG,-0.016337764,2020,0.076362981,-8.18E-09,0.000303378,-0.083499457,0.025236589,0.039600403,-0.046902186,0.002854993,0.031622832
CRI,-0.016438869,2020,0.007180426,1.6015140698573343e-08,0.000825431,-0.064240332,0.03523855,0.009481894,0.048616367,-0.002246255,0.021011763
JOR,-0.016620014,2020,0.034503987,3.459707762837505e-09,0.000497392,-0.075800609,0.032706329,0.019450563,-0.066541838,-0.001834508,0.036979355
TZA,-0.016844016,2020,0.048623984,-1.16E-08,-0.000215017,-0.050412563,0.018026409,0.023111187,-0.044712775,-0.000592801,0.059554359
GHA,-0.017235245,2020,0.033008224,-1.18E-08,-0.000422764,-0.043965485,0.015777042,0.014796415,-0.04924054,-0.001202648,0.046957632
MAR,-0.017384888,2020,0.02784062,7.481935749268346e-09,0.000626922,-0.075383386,0.042785171,0.015711716,-0.034274493,-0.000597105,0.040028077
BFA,-0.017408412,2020,0.059839922,-1.31E-08,-0.000630099,-0.071661811,0.016428423,0.020003167,-0.048540823,-0.000968763,0.078976347
KEN,-0.017729792,2020,0.021343867,-7.23E-09,0.00010784,-0.053640649,0.022310003,0.014809423,-0.063998016,-0.002034842,0.049904428
PAN,-0.017973511,2020,0.024408324,8.934237923401248e-09,0.000709151,-0.079326696,0.04539423,0.008381199,-0.046355893,-0.002032987,0.025848871
LAO,-0.01855654,2020,0.040278263,-3.53E-09,0.000349708,-0.064864113,0.032491588,0.023023953,-0.043259208,0.000557384,0.041499703
TJK,-0.019203029,2020,0.074637547,-1.12E-08,-0.000273466,-0.057078474,0.013474454,0.02209181,-0.055922365,1.5026123768609634e-05,0.061938389
ZWE,-0.019279763,2020,0.046028948,-1.27E-08,-0.00025398,-0.041922942,0.019151264,0.019136221,-0.056630744,-0.00047975,0.052961695
MRT,-0.019470917,2020,0.066448501,-3.43E-09,0.000265821,-0.085012068,0.02478647,0.011820782,-0.052849504,0.00347272,0.04638725
SGP,-0.019936182,2020,0.012101376,2.3409482902662497e-08,0.00094866,-0.083020703,0.039472824,0.00879437,0.013171722,-0.00315439,0.019061126
HND,-0.02093085,2020,0.015441688,-5.12E-09,0.000183912,-0.068223667,0.038915168,0.011747554,-0.059783139,-0.002350594,0.04523537
NIC,-0.021076181,2020,0.015756819,-6.53E-09,0.000135486,-0.075200255,0.037204914,0.011069126,-0.067197076,-0.000632033,0.065953502
BGD,-0.021097645,2020,0.000927269,-1.24E-08,-9.88E-06,-0.099606773,0.07182904,-0.000493394,-0.073378204,-0.002819751,0.032711516
NAM,-0.021432007,2020,0.047400296,-9.49E-10,0.00036887,-0.078089575,0.021700506,0.015912523,-0.030417408,0.001999148,0.045145157
IRL,-0.021436468,2020,0.006209645,3.3520771101370014e-08,0.001257978,-0.067343233,0.034880367,0.013299187,-0.039897221,-0.002025587,0.025890929
JAM,-0.023107042,2020,0.023865807,1.168399763961642e-08,0.000866053,-0.073645521,0.033144805,0.019728422,-0.029707156,0.000423456,0.044812807
ETH,-0.023391605,2020,0.0061843,-4.09E-09,0.000229093,-0.035213173,0.029172941,0.00701671,-0.046284322,-0.000302665,0.043477128
MWI,-0.02491808,2020,0.009199436,-2.00E-08,-0.000418585,0.032858084,0.019563244,0.012497545,-0.056833966,-0.000137294,0.02668967
PHL,-0.025990023,2020,0.014001681,1.7632944617049025e-08,0.000896785,-0.09487893,0.050689758,0.004912037,0.015888129,-0.003745359,0.0161353
PER,-0.027632669,2020,0.063541722,-6.34E-09,0.000316856,-0.059319142,0.021541598,0.012687269,-0.048692605,1.3520390520605402e-05,0.039558155
MDG,-0.030447953,2020,0.013061012,-1.11E-08,8.243690042495841e-05,-0.054681709,0.039498939,0.007120179,-0.058127722,-0.000821404,0.029453617
ARM,-0.032521669,2020,0.061768059,-5.10E-09,0.000466982,-0.082699531,0.031386089,0.012619258,-0.077128942,-0.001098302,0.032317399
CHL,-0.032797757,2020,0.063034973,-1.04E-09,0.00067551,-0.065415601,0.022469148,0.014855121,-0.049865074,0.000298097,0.030989767
ECU,-0.033780487,2020,0.001049306,-4.99E-09,0.000163905,-0.035227017,0.023809055,0.003719376,-0.040429173,-0.000801972,0.016228114
CUB,-0.036253188,2020,0.019523448,-6.92E-09,0.000568709,-0.065201176,0.017214685,0.017860693,-0.129574713,0.000282405,0.026945343
CIV,-0.036788312,2020,0.008103763,-1.85E-08,-0.000472102,-0.029620244,0.028249634,0.011347917,-0.054935878,-0.001781093,0.024544287
BIH,0.012183792,2021,0.043489165,1.0395617312398911e-08,0.000781832,-0.077512943,0.039272161,0.028585945,-0.056875409,3.172022473690861e-05,0.048647206
CYP,0.00814879,2021,0.013143244,1.4589474864454438e-08,0.00074268,-0.070352568,0.0322838,0.011525312,-0.047730206,-0.001839668,0.033334472
UKR,0.0068459,2021,0.055625816,5.326239376007204e-10,0.000691822,-0.036840896,0.015292421,0.04409986,-0.037458589,0.005816573,0.051142165
LVA,0.005843738,2021,0.029947931,1.284289342407236e-08,0.000892574,-0.068700743,0.039288685,0.025779392,-0.030298015,0.000786682,0.043414919
BLR,0.004915051,2021,0.036164717,1.3904765679280965e-08,0.000908979,-0.067654733,0.028718645,0.029602616,-0.042107801,-0.000402301,0.056288854
MKD,0.004871695,2021,0.066475367,1.991568689353293e-08,0.000927455,-0.066147553,0.029121665,0.033166303,-0.01620084,9.2250302485478e-06,0.041941176
EST,0.004536005,2021,0.024555836,1.6543875725333972e-08,0.00094111,-0.070930841,0.046058046,0.022515421,-0.020743815,5.199820703413196e-05,0.03962795
LBR,0.004370796,2021,0.047550093,-5.34E-09,-2.90E-05,-0.086746185,0.022788788,0.010123752,-0.046784232,0.000578292,0.036964952
POL,0.003716807,2021,0.028992892,1.787992986386529e-08,0.00095687,-0.078188006,0.045518726,0.023852886,-0.042675422,-0.000623884,0.045628011
GAB,0.003440657,2021,0.035206583,-7.62E-09,-5.30E-06,-0.01976918,0.005363012,0.007018363,-0.017566702,0.000155959,0.008788877
FIN,0.00274647,2021,0.042600268,2.2582644124990194e-08,0.001024011,-0.071813876,0.033115324,0.034375832,-0.035426653,0.000204836,0.043496072
LTU,0.002234954,2021,0.024613408,1.5701942895737036e-08,0.000896141,-0.060715855,0.030262628,0.022117474,-0.045204116,-4.23E-05,0.039021969
AUT,0.002196902,2021,0.029434301,2.4102623417414792e-08,0.001044731,-0.079950209,0.046484709,0.02476245,-0.035688252,-0.00060188,0.042491436
BHR,0.002185564,2021,0.058029602,7.067388175036654e-09,0.000602253,-0.054506504,0.003447036,0.027734849,-0.038522345,9.321470349109772e-05,0.040005612
ITA,0.001977461,2021,0.023201959,2.0636773518990985e-08,0.00092371,-0.080226779,0.045434213,0.020575427,-0.049685272,-0.001054439,0.040218574
CZE,0.00173948,2021,0.023519104,2.2241269145709708e-08,0.001064046,-0.086632253,0.059776476,0.021034959,-0.025333079,-0.000685971,0.038506939
SVN,0.001635855,2021,0.02364642,2.384388736805595e-08,0.001053856,-0.08037065,0.046458417,0.0196981,-0.043141268,-0.000792412,0.035008981
HRV,0.001080913,2021,0.027874553,1.3157776780894518e-08,0.00076809,-0.066751918,0.034758613,0.020265639,-0.048865891,-0.000275838,0.036761034
COG,0.000491843,2021,0.003838304,1.0548078134718572e-10,0.000217132,-0.008355445,0.003197881,0.001394956,-0.049257423,3.6006478556870855e-05,0.002188608
SWE,-0.000132777,2021,0.029399583,2.2386980621627383e-08,0.001024106,-0.079305039,0.045408857,0.023805223,-0.038243855,-0.000306057,0.037371604
ROU,-0.000157699,2021,0.025081117,1.6501985463271988e-08,0.000932983,-0.076374737,0.044875258,0.020847679,-0.030392603,0.000383754,0.040919826
LBY,-0.000207384,2021,-0.001115279,-1.10E-09,-6.54E-05,0.009112237,-0.003432302,4.998787596422263e-05,-0.029938594,7.511567486378676e-05,-0.003261586
OMN,-0.00034316,2021,0.020539714,6.235737273380709e-09,0.00040937,-0.017529943,0.002807362,0.017304014,-0.035667589,0.000258916,0.018131947
AUS,-0.000352932,2021,0.067673252,1.007903575716436e-09,0.00055683,-0.059819774,0.020562946,0.02715416,-0.039898446,0.006352608,0.029343734
SLV,-0.00067419,2021,0.025327239,2.359024632528182e-09,0.000412374,-0.076794681,0.04695965,0.019419202,-0.058947377,-0.002307871,0.041899426
SVK,-0.000750861,2021,0.024146253,2.3062225200565845e-08,0.001109824,-0.087232835,0.066010112,0.02327954,-0.029776738,-7.12E-05,0.043065271
TUR,-0.000775768,2021,0.038831771,1.2042037845886324e-08,0.000697865,-0.070902983,0.039972011,0.027803957,-0.04140189,-0.000843335,0.046636443
KAZ,-0.000823758,2021,0.038005963,1.160204996905965e-09,0.000313019,-0.021137086,0.00542292,0.021862927,-0.037562048,0.002513975,0.023471685
DEU,-0.00122176,2021,0.022941385,2.5917406169144373e-08,0.001106676,-0.081346152,0.052878882,0.019640134,-0.030474146,-0.000747442,0.03659381
BGR,-0.001268609,2021,0.034395238,1.118471955557385e-08,0.000793519,-0.060962974,0.028938602,0.024566946,-0.03473238,0.000597337,0.040112442
DNK,-0.001284519,2021,0.013932479,2.2127276246491616e-08,0.000987345,-0.079154738,0.042339574,0.015886664,-0.044697786,-0.000537986,0.04150589
KWT,-0.001541141,2021,0.004315013,1.865997441633677e-09,0.000106821,0.004067304,-0.001841387,0.004927793,-0.031026582,-0.000401822,0.004365906
ALB,-0.001597663,2021,0.02575355,7.707340686874158e-10,0.000500077,-0.076121214,0.041747785,0.019252897,-0.097398442,-0.000914799,0.041579121
NGA,-0.001600824,2021,-0.000637389,1.0934333514376158e-09,3.9858660830019866e-05,0.005146408,-0.001402708,0.000161087,-0.05757693,8.369329349272066e-05,-0.002728865
CAN,-0.001692654,2021,0.026720773,1.2310141426921196e-08,0.00069006,-0.051746636,0.026623651,0.019713782,-0.039478497,0.001228334,0.032788766
MOZ,-0.00182666,2021,0.052955243,-2.07E-09,0.000198415,-0.057303382,0.014343805,0.045140751,-0.037463411,0.001510016,0.03043113
NZL,-0.001867502,2021,0.017239052,1.2341557172427364e-08,0.001036345,-0.064685094,0.033726401,0.020193596,-0.051083846,0.001660243,0.083763664
QAT,-0.001906607,2021,0.006094224,1.3031152432122462e-08,0.000559445,0.004145043,-0.004516199,0.002706384,-0.030712768,-2.73E-05,0.000247727
IDN,-0.00221776,2021,0.038609545,5.521271056296383e-09,0.000542311,-0.068724508,0.027691869,0.043442674,-0.049632863,-0.000655316,0.038788379
RUS,-0.002255984,2021,0.025578755,4.378741930823298e-09,0.000436958,-0.031902299,0.005171016,0.023350001,-0.034706987,0.000836109,0.024991553
JPN,-0.002321348,2021,0.025028036,2.8086406779052552e-08,0.00113076,-0.085759718,0.057618278,0.020764994,-0.004571531,-0.001381175,0.03515633
PRT,-0.002409697,2021,0.027800843,1.6048557908629787e-08,0.000822129,-0.076621446,0.044015308,0.022725217,-0.04761313,-0.000986393,0.040558184
VEN,-0.002451949,2021,0.010147287,-2.21E-10,6.637723431834484e-05,-0.002802516,0.00169792,0.007693275,-0.029054487,0.000471927,0.007707144
AZE,-0.00258982,2021,0.001904366,4.009587257582271e-09,0.000160745,0.007603964,-0.001551675,0.001660062,-0.032202754,0.000126799,-0.000743087
CHN,-0.002765201,2021,0.019435162,1.87044387867771e-08,0.000922675,-0.087465287,0.05642541,0.015021581,-0.012869213,-0.002268037,0.029973868
DZA,-0.002925592,2021,0.008132369,6.887261591905621e-09,0.000390167,-0.002434354,-0.005764046,0.006065094,-0.029857628,-0.000280767,0.004049695
SAU,-0.003071052,2021,0.015266977,6.269578290348148e-09,0.000281846,-0.005411329,-0.001716156,0.011679206,-0.034761385,-0.00074759,0.012568941
ZAF,-0.003176892,2021,0.055646903,7.072182174030839e-09,0.000629763,-0.070177141,0.023038702,0.028970634,-0.041562873,0.001983317,0.044227283
SRB,-0.003307657,2021,0.036584858,1.1726543671173012e-08,0.00080877,-0.068412875,0.032834985,0.026412052,-0.050330865,-1.76E-05,0.046451084
TKM,-0.003438314,2021,0.008341708,1.281979097723666e-08,0.000598056,0.000168952,-0.003230599,0.003501319,-0.029744939,0.000171849,0.00280912
MEX,-0.00373191,2021,0.017393949,1.9035577198765744e-08,0.000948249,-0.078694846,0.062137381,0.015344373,-0.015811217,-0.000717897,0.036034879
HUN,-0.004298288,2021,0.020254698,2.2030932485887915e-08,0.001058972,-0.080288068,0.054712168,0.018066114,-0.019114971,-0.000611313,0.037799865
IND,-0.005011066,2021,0.029134889,9.743369356887357e-09,0.000611466,-0.061295806,0.026157501,0.024960214,-0.034388247,-0.000891463,0.041706647
SWZ,-0.005241907,2021,0.037629827,7.290792876038568e-09,0.000499238,-0.025317688,0.024633914,0.036779171,-0.071131879,-0.001497993,0.056000331
BRA,-0.005399628,2021,0.042402206,-1.90E-09,0.000469254,-0.040484868,0.020368968,0.022157162,-0.053201731,0.004954222,0.041106614
GBR,-0.005662112,2021,0.019956241,1.980786707320864e-08,0.000824065,-0.07719491,0.044158516,0.01561223,-0.031850993,-0.000647953,0.03594648
TTO,-0.005971335,2021,0.030157302,1.3648019920184672e-08,0.000724959,-0.024788497,0.001092843,0.028735557,-0.032040049,-0.001408541,0.029348057
NLD,-0.006152954,2021,0.018194079,2.002055650148827e-08,0.00091897,-0.062032246,0.037005594,0.018759124,-0.020712266,-0.001313242,0.034951687
MDA,-0.006167007,2021,0.027209478,3.6439018885145533e-09,0.000671998,-0.046852427,0.032223693,0.024347787,-0.039948287,0.002130398,0.045123424
GRC,-0.006198349,2021,0.024108832,1.1497173906042694e-08,0.000663742,-0.050495481,0.013507204,0.016544646,-0.049176486,-0.001358207,0.032712065
FRA,-0.00635988,2021,0.019201341,2.2176774489687632e-08,0.000997353,-0.076817206,0.049373158,0.019151805,-0.042408539,-0.000162599,0.037135895
URY,-0.006469408,2021,0.024728862,2.2164403728710364e-09,0.000747811,-0.054989263,0.02370024,0.038011339,-0.07292452,0.004712714,0.094014363
NOR,-0.006744294,2021,0.005364913,1.2743640255498731e-08,0.000519497,-0.018588721,0.006180383,0.004859381,-0.032824145,-0.000192307,0.006532183
COL,-0.00677475,2021,0.023383242,7.365987903642306e-10,0.000235364,-0.04191363,0.01510867,0.027085629,-0.044989981,2.6650549516761004e-05,0.030034908
ESP,-0.007021168,2021,0.023717748,1.9597728306718e-08,0.000923676,-0.069472855,0.04278506,0.021857932,-0.048900214,-0.000454555,0.042987301
TUN,-0.00747301,2021,0.02336533,8.30293860163172e-09,0.000603564,-0.081083006,0.042160459,0.014575163,-0.028561028,-0.001182222,0.036772944
LBN,-0.007482368,2021,0.02821867,5.227468682561379e-09,0.00044876,-0.070918566,0.037623706,0.018365038,-0.038011159,-0.000831078,0.046477492
GIN,-0.007626064,2021,0.084884721,-1.41E-08,-0.000518652,-0.077926804,0.017918573,0.018089044,-0.054756713,0.000611058,0.060241044
USA,-0.007925503,2021,0.017921307,1.9849451400341576e-08,0.000890999,-0.062537136,0.037446792,0.015587314,-0.017571251,-0.000374159,0.028993474
EGY,-0.008139233,2021,0.032705538,6.315565245961628e-09,0.000498383,-0.040238898,0.014530632,0.023704188,-0.044564118,-0.000858911,0.03356753
ARE,-0.008202996,2021,0.019936134,6.977870765050486e-09,0.000383383,-0.055020882,0.023780082,0.012005194,-0.028728155,-0.001198346,0.031080755
THA,-0.008319831,2021,0.023564605,1.7211096234134917e-08,0.00085567,-0.074619585,0.04788508,0.019741698,-0.020064278,-0.001910196,0.04018606
ARG,-0.008571107,2021,0.020438701,-3.53E-10,0.000501856,-0.016595791,0.019095681,0.023067774,-0.059271355,0.006072459,0.049791721
PAK,-0.008936249,2021,0.034728738,-6.56E-09,0.000142426,-0.065153549,0.039876864,0.022270523,-0.051065148,-0.001479541,0.046714734
KGZ,-0.009388542,2021,0.056242523,-6.18E-09,-0.000134934,-0.069806199,0.022138516,0.024552122,-0.05064358,-0.001063998,0.065031287
TGO,-0.009682116,2021,0.034658101,-5.14E-09,0.000122786,-0.036373557,0.0094181,0.019567495,-0.036924047,-0.000894194,0.032816011
ZMB,-0.009988571,2021,0.066051075,-8.96E-09,0.000563435,-0.059638792,0.009145166,0.03491746,-0.051730216,0.001383186,0.057541305
CMR,-0.010044852,2021,0.005601148,-4.60E-09,-5.32E-05,-0.012632546,0.011179728,0.0053837,-0.032416426,-0.000166845,0.011979432
MMR,-0.010248776,2021,0.017671419,-3.00E-09,0.000247176,-0.051326448,0.034246903,0.014209313,-0.061808689,-0.000654124,0.031058987
ISR,-0.010605907,2021,0.016373413,1.923880198057161e-08,0.000877352,-0.084438317,0.044186225,0.01018383,0.017650431,-0.002148088,0.02501123
BEL,-0.010659928,2021,0.021904849,2.3120399077363323e-08,0.001008769,-0.06706296,0.031170984,0.021618362,-0.048820757,-0.000773046,0.03596799
PNG,-0.0106752,2021,0.020782315,1.3935289825753555e-09,0.000291426,-0.029678881,0.005324661,0.004396094,-0.052586497,-0.000912606,0.021136104
MUS,-0.011090123,2021,0.016973907,1.7983901962552383e-09,0.000406999,-0.084420271,0.040205878,0.01319721,-0.042902171,-0.00184959,0.045647314
IRN,-0.011775562,2021,0.054634844,1.2783550989165656e-08,0.000804269,-0.029095412,0.010126035,0.039190289,-0.043611367,0.000717494,0.039686184
